latitude,longitude,parameter,sample_duration,pollutant_standard,date_local,units_of_measure,observation_count,observation_percent,arithmetic_mean,first_max_value,first_max_hour,aqi,method,site_address,county,city,cbsa,date_of_last_change,location
39.021,-122.282,PM2.5 - Local Conditions,1 HOUR,,2020-09-14,Micrograms/cubic meter (LC),23,100.0,83.174,127.0,12,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,"CORTINA INDIAN RANCHERIA, SPRING VALLEY RD, WILLIAMS",Colusa,Cortina Indian Rancheria,,2020-09-16,"(39.021, -122.282)"
39.021,-122.282,PM2.5 - Local Conditions,1 HOUR,,2020-09-14,Micrograms/cubic meter (LC),24,100.0,83.083,127.0,12,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,"CORTINA INDIAN RANCHERIA, SPRING VALLEY RD, WILLIAMS",Colusa,Cortina Indian Rancheria,,2020-09-16,"(39.021, -122.282)"
39.021,-122.282,PM2.5 - Local Conditions,1 HOUR,,2020-09-14,Micrograms/cubic meter (LC),24,100.0,83.083,127.0,12,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,"CORTINA INDIAN RANCHERIA, SPRING VALLEY RD, WILLIAMS",Colusa,Cortina Indian Rancheria,,2020-09-16,"(39.021, -122.282)"
39.021,-122.282,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2006,2020-09-14,Micrograms/cubic meter (LC),1,100.0,83.1,83.1,0,165.0,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,"CORTINA INDIAN RANCHERIA, SPRING VALLEY RD, WILLIAMS",Colusa,Cortina Indian Rancheria,,2020-09-16,"(39.021, -122.282)"
39.021,-122.282,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 Annual 2006,2020-09-14,Micrograms/cubic meter (LC),1,100.0,83.1,83.1,0,165.0,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,"CORTINA INDIAN RANCHERIA, SPRING VALLEY RD, WILLIAMS",Colusa,Cortina Indian Rancheria,,2020-09-16,"(39.021, -122.282)"
39.021,-122.282,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,2020-09-14,Micrograms/cubic meter (LC),1,100.0,83.1,83.1,0,165.0,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,"CORTINA INDIAN RANCHERIA, SPRING VALLEY RD, WILLIAMS",Colusa,Cortina Indian Rancheria,,2020-09-16,"(39.021, -122.282)"
39.021,-122.282,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 Annual 2012,2020-09-14,Micrograms/cubic meter (LC),1,100.0,83.1,83.1,0,165.0,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,"CORTINA INDIAN RANCHERIA, SPRING VALLEY RD, WILLIAMS",Colusa,Cortina Indian Rancheria,,2020-09-16,"(39.021, -122.282)"
39.021,-122.282,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2006,2020-09-14,Micrograms/cubic meter (LC),1,100.0,83.0,83.0,0,165.0,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,"CORTINA INDIAN RANCHERIA, SPRING VALLEY RD, WILLIAMS",Colusa,Cortina Indian Rancheria,,2020-09-16,"(39.021, -122.282)"
39.021,-122.282,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 Annual 2006,2020-09-14,Micrograms/cubic meter (LC),1,100.0,83.0,83.0,0,165.0,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,"CORTINA INDIAN RANCHERIA, SPRING VALLEY RD, WILLIAMS",Colusa,Cortina Indian Rancheria,,2020-09-16,"(39.021, -122.282)"
39.021,-122.282,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,2020-09-14,Micrograms/cubic meter (LC),1,100.0,83.0,83.0,0,165.0,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,"CORTINA INDIAN RANCHERIA, SPRING VALLEY RD, WILLIAMS",Colusa,Cortina Indian Rancheria,,2020-09-16,"(39.021, -122.282)"
39.021,-122.282,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 Annual 2012,2020-09-14,Micrograms/cubic meter (LC),1,100.0,83.0,83.0,0,165.0,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,"CORTINA INDIAN RANCHERIA, SPRING VALLEY RD, WILLIAMS",Colusa,Cortina Indian Rancheria,,2020-09-16,"(39.021, -122.282)"
39.021,-122.282,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2006,2020-09-14,Micrograms/cubic meter (LC),1,100.0,83.1,83.1,0,165.0,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,"CORTINA INDIAN RANCHERIA, SPRING VALLEY RD, WILLIAMS",Colusa,Cortina Indian Rancheria,,2020-09-16,"(39.021, -122.282)"
39.021,-122.282,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 Annual 2006,2020-09-14,Micrograms/cubic meter (LC),1,100.0,83.1,83.1,0,165.0,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,"CORTINA INDIAN RANCHERIA, SPRING VALLEY RD, WILLIAMS",Colusa,Cortina Indian Rancheria,,2020-09-16,"(39.021, -122.282)"
39.021,-122.282,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,2020-09-14,Micrograms/cubic meter (LC),1,100.0,83.1,83.1,0,165.0,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,"CORTINA INDIAN RANCHERIA, SPRING VALLEY RD, WILLIAMS",Colusa,Cortina Indian Rancheria,,2020-09-16,"(39.021, -122.282)"
39.021,-122.282,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 Annual 2012,2020-09-14,Micrograms/cubic meter (LC),1,100.0,83.1,83.1,0,165.0,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,"CORTINA INDIAN RANCHERIA, SPRING VALLEY RD, WILLIAMS",Colusa,Cortina Indian Rancheria,,2020-09-16,"(39.021, -122.282)"
39.021,-122.282,PM2.5 - Local Conditions,1 HOUR,,2020-09-15,Micrograms/cubic meter (LC),10,46.0,28.0,58.0,10,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,"CORTINA INDIAN RANCHERIA, SPRING VALLEY RD, WILLIAMS",Colusa,Cortina Indian Rancheria,,2020-09-16,"(39.021, -122.282)"
39.021,-122.282,PM2.5 - Local Conditions,1 HOUR,,2020-09-15,Micrograms/cubic meter (LC),11,46.0,26.909,58.0,10,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,"CORTINA INDIAN RANCHERIA, SPRING VALLEY RD, WILLIAMS",Colusa,Cortina Indian Rancheria,,2020-09-16,"(39.021, -122.282)"
39.021,-122.282,PM2.5 - Local Conditions,1 HOUR,,2020-09-15,Micrograms/cubic meter (LC),11,46.0,26.909,58.0,10,,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,"CORTINA INDIAN RANCHERIA, SPRING VALLEY RD, WILLIAMS",Colusa,Cortina Indian Rancheria,,2020-09-16,"(39.021, -122.282)"
